	acamprosate	acarbose	acebutolol	acenocoumarol	acetazolamide	acitretin	acyclovir	adapalene	adenosine	albendazole	alfuzosin	allopurinol	almotriptan	alosetron	amantadine	ambrisentan	amifostine	amiloride	aminophylline	amiodarone	amisulpride	amitriptyline	amlodipine	amoxapine	amoxicillin	anagrelide	anastrozole	aprepitant	argatroban	aripiprazole	atomoxetine	atorvastatin	atropine	auranofin	azathioprine	azelastine	azithromycin	baclofen	balsalazide	benazepril	benzonatate	bepridil	betahistine	betaxolol	bethanechol	bexarotene	bezafibrate	bicalutamide	bimatoprost	bisoprolol	bortezomib	bosentan	brimonidine	brinzolamide	bromocriptine	budesonide	bumetanide	bupivacaine	bupropion	buspirone	cabergoline	caffeine	calcipotriol	candesartan	capecitabine	capsaicin	captopril	carbamazepine	carbimazole	carteolol	carvedilol	cefadroxil	cefazolin	cefdinir	celecoxib	celiprolol	cetirizine	chloramphenicol	chlorpromazine	chlorpropamide	chlorthalidone	chlorzoxazone	ciclesonide	ciclopirox	cilazapril	cimetidine	cinacalcet	ciprofloxacin	cisatracurium	cisplatin	citalopram	clarithromycin	clemastine	clofarabine	clomipramine	clonidine	clopidogrel	clotrimazole	clozapine	colchicine	cortisone	cyclobenzaprine	cyclophosphamide	cyproheptadine	dacarbazine	danazol	dantrolene	dapsone	darifenacin	dasatinib	delavirdine	desipramine	desloratadine	desoximetasone	dexamethasone	dexmedetomidine	dexrazoxane	diclofenac	didanosine	diflunisal	digoxin	dihydroergotamine	diltiazem	diphenhydramine	dipyridamole	disopyramide	disulfiram	dobutamine	docetaxel	dofetilide	dolasetron	domperidone	donepezil	dopamine	doripenem	doxazosin	doxepin	doxercalciferol	doxorubicin	doxycycline	droperidol	duloxetine	dutasteride	dyphylline	econazole	efavirenz	eletriptan	entacapone	ephedrine	epinastine	epinephrine	eplerenone	eprosartan	erlotinib	erythromycin	estradiol	estramustine	ethosuximide	etodolac	etoposide	etoricoxib	everolimus	exemestane	ezetimibe	famotidine	felbamate	felodipine	fenofibrate	fexofenadine	finasteride	flavoxate	flecainide	fluconazole	fludarabine	flumazenil	flunisolide	fluocinonide	fluorescein	fluorometholone	fluoxetine	fluphenazine	flutamide	fluvastatin	fluvoxamine	formoterol	fosinopril	fosphenytoin	frovatriptan	furosemide	gabapentin	galantamine	gefitinib	gemcitabine	gemfibrozil	glimepiride	glipizide	granisetron	guanfacine	haloperidol	hydrochlorothiazide	hydroxychloroquine	hydroxyurea	hydroxyzine	ibandronate	idarubicin	ifosfamide	iloprost	imatinib	imipramine	imiquimod	indapamide	indinavir	indomethacin	irbesartan	irinotecan	isoflurane	isoniazid	isradipine	ivermectin	ixabepilone	ketoconazole	ketoprofen	ketorolac	ketotifen	labetalol	lamotrigine	lansoprazole	lapatinib	latanoprost	leflunomide	lenalidomide	letrozole	levetiracetam	levobunolol	levocabastine	levonorgestrel	lidocaine	linezolid	lisinopril	loperamide	loratadine	losartan	lovastatin	loxapine	lubiprostone	maprotiline	mebendazole	mebeverine	melatonin	meloxicam	metformin	methimazole	methocarbamol	methotrexate	methyldopa	methylergometrine	methylprednisolone	metoclopramide	metolazone	metoprolol	metronidazole	mexiletine	mianserin	miconazole	mifepristone	miglitol	milnacipran	milrinone	minoxidil	mirtazapine	misoprostol	mitotane	mitoxantrone	moclobemide	montelukast	moxifloxacin	moxonidine	nabumetone	nadolol	nalbuphine	naloxone	naltrexone	naproxen	naratriptan	nateglinide	nebivolol	nefazodone	nelarabine	nelfinavir	neostigmine	nepafenac	nevirapine	nicardipine	nicorandil	nicotine	nifedipine	nimodipine	nisoldipine	nizatidine	norepinephrine	norfloxacin	nortriptyline	octreotide	olanzapine	olmesartan	olopatadine	olsalazine	omeprazole	ondansetron	orlistat	oxaprozin	oxcarbazepine	oxybutynin	paclitaxel	palonosetron	pancuronium	pantoprazole	paricalcitol	paroxetine	pemetrexed	pentoxifylline	pergolide	perindopril	perphenazine	phenelzine	phenylephrine	phenytoin	pilocarpine	pimozide	pindolol	pioglitazone	piroxicam	pitavastatin	posaconazole	pramipexole	pravastatin	prazosin	prednisolone	prednisone	primidone	probenecid	prochlorperazine	progesterone	promethazine	propafenone	propranolol	propylthiouracil	pyrazinamide	pyridoxine	pyrimethamine	quetiapine	quinapril	quinidine	rabeprazole	raloxifene	ramelteon	ramipril	ranitidine	ranolazine	reboxetine	repaglinide	ribavirin	riluzole	risperidone	ritonavir	rivaroxaban	rivastigmine	rizatriptan	rocuronium	rofecoxib	ropinirole	ropivacaine	rosiglitazone	rosuvastatin	roxithromycin	salmeterol	saquinavir	saxagliptin	scopolamine	sertraline	sevoflurane	sildenafil	simvastatin	sitagliptin	sorafenib	sotalol	spironolactone	sulfasalazine	sulindac	sumatriptan	tacrolimus	tadalafil	tamoxifen	tamsulosin	tazarotene	tegaserod	telithromycin	telmisartan	temozolomide	temsirolimus	tenoxicam	terazosin	terbinafine	terbutaline	tetrabenazine	thalidomide	thiamine	thiotepa	thiothixene	tiagabine	tibolone	ticlopidine	timolol	tiotropium	tirofiban	tizanidine	tolbutamide	tolcapone	tolterodine	topiramate	topotecan	torasemide	toremifene	trandolapril	tranylcypromine	travoprost	trazodone	treprostinil	triamcinolone	triamterene	trifluoperazine	trihexyphenidyl	trimethoprim	trimipramine	troglitazone	tropicamide	tropisetron	valdecoxib	valsartan	vardenafil	varenicline	vasopressin	vecuronium	venlafaxine	verapamil	vigabatrin	vildagliptin	vinblastine	vincristine	vinorelbine	voriconazole	warfarin	zafirlukast	zanamivir	zidovudine	ziprasidone	zolmitriptan	zonisamide	zuclopenthixol	goserelin	amphetamine	lorazepam	phentermine	tramadol	oseltamivir	hydroxocobalamin	succinylcholine	midodrine	pregabalin	temazepam	theophylline	bleomycin	morphine	pentobarbital	acetaminophen	codeine	hydromorphone	methadone	atenolol	pimecrolimus	clobazam	mefloquine	meprobamate	carisoprodol	alprazolam	ampicillin	methylphenidate	zolpidem	cerivastatin	meperidine	chlordiazepoxide	cefotaxime	oxycodone	pyridostigmine	chloroquine	butorphanol	rifabutin	oxandrolone	testosterone	pentazocine	midazolam	fludrocortisone	flurazepam	sufentanil	flurbiprofen	oxacillin	apomorphine	norethisterone	nitroglycerin	modafinil	tetracycline	gentamicin	alfentanil	dicyclomine	fentanyl	diazepam	oxazepam	triazolam	buprenorphine	hydrocodone	zaleplon	cyclopentolate	salbutamol	minocycline	memantine	rifampicin	ibuprofen	clonazepam	streptomycin	sibutramine	chlorpheniramine	atovaquone	gliclazide	ofloxacin	itraconazole	procarbazine	orphenadrine	phenobarbital	desflurane	zopiclone	ceftriaxone	estazolam	rifaximin	ketamine	hydralazine	pirbuterol	flunitrazepam	quazepam	nitrazepam	thymidine	lacosamide	methyltestosterone	lanreotide	aliskiren	isosorbide	vinflunine	fluticasone	lormetazepam
acamprosate	1	0.007042254	0.092409241	0.029810298	0.1875	0.009146341	0.073619632	0.013645224	0.013452915	0.034825871	0.050970874	0.01010101	0.092198582	0.059259259	0.009174312	0.021226415	0.130841121	0.01910828	0.023584906	0.023622047	0.072507553	0.023166023	0.033412888	0.028776978	0.028985507	0.073619632	0.007042254	0.015492958	0.050080775	0.027253669	0.041474654	0.022196262	0.039215686	0.029906542	0.018018018	0.035714286	0.010980966	0.065693431	0.052631579	0.035856574	0.016648169	0.01754386	0.052631579	0.04	0.028037383	0.029810298	0.034985423	0.047727273	0.044776119	0.040540541	0.030952381	0.02182285	0.038043478	0.1	0.02459893	0.037924152	0.059701493	0.077235772	0.011560694	0.035885167	0.04293381	0.006896552	0.029411765	0.017452007	0.050295858	0.07518797	0.131782946	0.004830918	0.034188034	0.072874494	0.027253669	0.044117647	0.042986425	0.038251366	0.010638298	0.068421053	0.030456853	0.038135593	0.031128405	0.104046243	0.032490975	0.028037383	0.027096774	0.073825503	0.042553191	0.079096045	0.035422343	0.037617555	0.008455719	0	0.024767802	0.009502924	0.021604938	0.008230453	0.028776978	0.050359712	0.043307087	0	0.026666667	0.047727273	0.073446328	0.019230769	0.097744361	0.025089606	0.031007752	0.034985423	0.040540541	0.015957447	0.018484288	0.026408451	0.039622642	0.047008547	0.028776978	0.043701799	0.04589372	0.006289308	0.071090047	0.056074766	0.049450549	0.019607843	0.011826544	0.025695931	0.026726058	0.018018018	0.013313609	0.028985507	0.01744186	0.04379562	0.014854427	0.038288288	0.037617555	0.031578947	0.028503563	0.047619048	0.062827225	0.022807018	0.019230769	0.025104603	0.023136247	0.012867647	0.033412888	0.027131783	0.025604552	0.06122449	0.009146341	0.019230769	0.054545455	0.04379562	0.008333333	0.013452915	0.0390625	0.044776119	0.029411765	0.015418502	0.01217656	0.051502146	0.042986425	0.149425287	0.090534979	0.011037528	0.024767802	0.011708586	0.059259259	0.025104603	0.051502146	0.038043478	0.034985423	0.002824859	0.01980198	0.049095607	0.029017857	0.035885167	0.014184397	0.012396694	0.036231884	0.031746032	0.031746032	0.005665722	0.051813472	0.025089606	0.01659751	0.022624434	0.022964509	0.032490975	0.034985423	0.033766234	0.034985423	0.06122449	0.051587302	0.130841121	0.031128405	0.015625	0.019607843	0.089005236	0.044067797	0.042084168	0.047619048	0.045751634	0.032608696	0.067039106	0.047619048	0.048387097	0.018766756	0.071090047	0.030075188	0.097744361	0.049723757	0.018361582	0.031128405	0.014634146	0.031152648	0.020507813	0.044117647	0.029906542	0.022411953	0	0.030927835	0.01754386	0.004789782	0.041666667	0.023916293	0.03196347	0.081339713	0.032490975	0.031152648	0	0.026011561	0.029593095	0.02970297	0.022624434	0.102439024	0	0.152380952	0.068548387	0.02970297	0.058419244	0.073033708	0.081699346	0.045351474	0.01986755	0.035714286	0.01659751	0.040632054	0.023255814	0.051813472	0.043307087	0.017793594	0.027667984	0.104046243	0.044067797	0.011111111	0.013333333	0.055248619	0.05045045	0.081081081	0.044117647	0.049095607	0.069868996	0.021604938	0.046296296	0.1	0.031007752	0.025104603	0.008522727	0.029906542	0.035460993	0.055837563	0.029411765	0.038961039	0.025104603	0.054545455	0	0.029906542	0.066666667	0.01862631	0.033632287	0.047904192	0.061111111	0.04379562	0.02425876	0.044164038	0.041055718	0.021390374	0.084507042	0.076923077	0.022172949	0.028218695	0.011450382	0.032138443	0.01744186	0.041474654	0.029411765	0.028481013	0.15942029	0.052173913	0.041055718	0.033755274	0.04589372	0.051587302	0.025423729	0.044067797	0.033755274	0.010744131	0.032490975	0.024604569	0.034985423	0.010600707	0.040880503	0.047619048	0.028481013	0.047619048	0.027272727	0.038251366	0.013014055	0.036231884	0.016260163	0.027027027	0.025104603	0.024767802	0.059063136	0.088888889	0.032490975	0.061452514	0.020100503	0.041666667	0.043103448	0.013452915	0.081081081	0.01986755	0.06122449	0.028985507	0.040540541	0.023622047	0.009104704	0.073529412	0.042553191	0.028503563	0.058495822	0.070422535	0.067073171	0.135678392	0.023054755	0.062068966	0.012396694	0.053412463	0.051162791	0.111111111	0.011111111	0.07079646	0.010582011	0.020100503	0.037664783	0.021604938	0.038011696	0.014827018	0.081339713	0.044776119	0.051587302	0.037924152	0.023255814	0.026408451	0.02688172	0	0.035940803	0.016679905	0.047727273	0.024630542	0.029411765	0.018817204	0.04	0.066037736	0.079295154	0.031976744	0.037366548	0.010053223	0.025104603	0.021576763	0.026666667	0.032490975	0.033755274	0	0.046678636	0.038135593	0.030952381	0.009157509	0.072164948	0.050113895	0.016431925	0.034985423	0.079295154	0.016625616	0.031319911	0.009324009	0.038369305	0.020114943	0.04379562	0.014251781	0.010152284	0.013888889	0.009785472	0.04379562	0.033412888	0.014184397	0.035502959	0.044067797	0.107843137	0.045226131	0.018518519	0.029411765	0.04719764	0.062068966	0.02688172	0.04743083	0.021505376	0.062906725	0.041666667	0.106382979	0.020833333	0.027950311	0.04	0.02970297	0.024767802	0.013186813	0.042084168	0.01010101	0.025236593	0.027027027	0.038369305	0.04589372	0	0.018823529	0.032490975	0.01532567	0.021428571	0.033797217	0.043307087	0.039215686	0.025089606	0.033771107	0.049403748	0.035502959	0.00497146	0.017052375	0.047008547	0.015679443	0.096385542	0.067164179	0.01319564	0.01332593	0.012883436	0.014285714	0.033557047	0.023391813	0.051194539	0.051162791	0.026066351	0.051587302	0.057971014	0.020100503	0.006792819	0	0.023166023	0	0.051162791	0.063197026	0.008081768	0.056034483	0.066666667	0.1	0.011450382	0.023076923	0.007861979	0.027131783	0.100628931	0.111111111	0.025089606	0.055776892	0.026666667	0.056074766	0.017219388	0.023166023	0.027027027	0.081081081	0.089005236	0.014184397	0.021604938	0.067039106	0.033557047	0.022807018	0.072164948	0.023166023	0.051502146	0.065743945	0.007575758	0.04379562	0.027950311	0.012352309	0.067164179	0.068548387	0.03515625	0.01650165	0.060052219	0.038363171	0.035714286	0.019607843	0.021226415	0.033755274	0.059259259	0.088435374	0.018018018	0.029906542	0.006518905	0.033755274	0.067164179	0.034985423	0.025104603	0.020833333	0.01650165	0.021558872	0.055350554	0.026666667	0.06	0.043715847	0.024604569	0.015267176	0.010297483	0.032258065	0.04379562	0.007237636	0.036697248	0.018018018	0.029810298	0.051470588	0.032608696	0.007364975	0.047904192	0.025104603	0.049450549	0	0.030456853	0.025449102	0.007604563	0.007936508	0.100628931	0.008333333	0.043715847	0.040540541	0.008522727	0.043307087	0.079096045	0.083333333	0.063197026	0.008116334	0.027096774	0.020408163	0.011454754	0.035940803	0.014184397
acarbose	0.007042254	1	0.062608696	0.045230263	0.000977517	0.024308466	0.011385199	0.056928839	0.057765152	0.011970534	0.038431373	0.008138352	0.009259259	0.004266212	0.010090817	0.03276131	0.012	0.000952381	0.000903342	0.016570605	0.029752066	0.004344049	0.039246468	0.005123826	0.064957265	0.003766478	0.00341006	0.043365696	0.082162921	0.020694752	0.022893773	0.065781533	0.073351903	0.073715562	0.008122744	0.022870662	0.21888412	0.020669291	0.027485853	0.057721139	0.023216308	0.043443282	0.006091371	0.074885845	0.010090817	0.013556619	0.022149303	0.014253563	0.124592834	0.071492404	0.064308682	0.02678028	0.004642526	0.028301887	0.100595238	0.131515638	0.022149303	0.02300885	0.014272122	0.00761035	0.051355207	0.000965251	0.133825944	0.0271777	0.086312119	0.047153025	0.025717112	0.000910747	0.003968254	0.037701975	0.05500382	0.05952381	0.033639144	0.039247751	0.000787402	0.045124899	0.035115722	0.064667291	0.002601908	0.004642526	0.010300429	0.003006012	0.139864865	0.027370479	0.077223089	0.004642526	0.023349436	0.026890756	0.03440367	0	0.009083402	0.21627409	0.024308466	0.039341263	0.004266212	0.001932367	0.025732032	0.000803213	0.005029338	0.038402458	0.06986532	0.003472222	0.004844961	0.00341006	0.001956947	0.052364865	0.018691589	0.000925069	0.027797577	0.018659295	0.023420866	0.004420866	0.004266212	0.08900084	0.088815789	0.013500482	0.011775362	0.014532243	0.035406699	0.015711645	0.270778881	0.09149941	0.043209877	0.019160584	0.01874596	0.016313214	0.001879699	0.045293073	0.140913082	0.017306245	0.059843886	0.025241277	0.048297704	0.017276423	0.084448161	0.034385965	0.006968641	0.116410671	0.137559002	0.083395943	0.009146341	0.02300885	0.06122449	0.031924883	0.020033389	0.016710642	0.027733756	0.021701389	0.029501526	0.016378526	0.036437247	0.073038073	0.027529762	0.024242424	0.231835829	0.068673565	0.07814992	0.002022245	0.024822695	0.224254743	0.001639344	0.151839943	0.038834951	0.052591463	0.003533569	0.017873942	0.024671053	0.025514403	0.068257124	0.066611842	0.017306245	0.028749029	0.00856898	0.048938135	0.012037833	0.117181314	0.097578348	0.018806214	0.070132013	0.019930676	0.013950073	0.021957914	0.068058778	0.014655172	0.075064711	0.104780616	0.008090615	0.020427112	0.020300088	0.008973081	0.057639524	0.021723389	0.041706161	0.014773777	0.044352044	0.031432749	0.041702867	0.002862595	0.015175719	0.002780352	0.037197232	0.002096436	0.036704731	0.02854512	0.120910384	0.004844961	0.129777778	0.011927181	0.004344049	0.013837638	0.02173913	0.098128191	0.018806214	0.010511563	0.049375709	0.003036437	0.001010101	0.038430745	0.149507389	0.118287373	0.0327654	0.027598896	0.027598896	0.005123826	0.061685491	0.000938967	0.008906883	0.020094563	0.144363341	0.006306306	0.017304189	0.007705479	0.00998004	0.039568345	0.044411547	0.057319224	0.008387698	0.030354132	0.07814992	0.013449899	0.012490242	0.022205774	0.161512027	0.005872483	0.074565037	0.018502203	0.010300429	0.045185185	0.013108614	0.013524937	0.001019368	0.002072539	0.037392138	0.037297678	0.028375734	0.068610635	0.099152542	0.009777778	0.017485429	0.056764428	0.012	0.012858556	0.02066487	0.018806214	0.055636896	0.063589744	0.014773777	0.002822201	0.010576923	0.019748654	0.098221846	0.016651249	0.048727273	0.011039558	0.046208531	0.060392157	0.006610009	0.011214953	0.074885845	0.088184932	0.054357204	0.071367154	0.026565465	0.023911187	0.076301616	0.089443997	0.013755158	0.0625	0.100765306	0.003766478	0.00359389	0.017009848	0.049012934	0.015458937	0.012	0.033167496	0.063125481	0.052464229	0.022104332	0.027411168	0.017826825	0.004420866	0.087135615	0.006843456	0.0271777	0.022149303	0.019047619	0.011589404	0.019047619	0.09601707	0.016407599	0.00359389	0.040950041	0.120458136	0.043439716	0.090796788	0.03081914	0.115508885	0.050730868	0.045185185	0.005309735	0.047153025	0.086324786	0.01486698	0.005070994	0.031600408	0.001793722	0.031403337	0.032899246	0.044676806	0.032311516	0.013524937	0.066515495	0.047147572	0.013685239	0.201914708	0.013782542	0.089117395	0.07257384	0.003766478	0.009033424	0.004029009	0.051754386	0.01338091	0.054145516	0.044901777	0.006030151	0.001019368	0.02016129	0.003710575	0.023677979	0.076119403	0.068181818	0.018806214	0.027967258	0.031394275	0.096031746	0.03030303	0.058514629	0.047161572	0.068115942	0.055609756	0.000952381	0.031366692	0.091503268	0.030487805	0.019480519	0.007985803	0.117208672	0.007705479	0.011775362	0.02066487	0.031456954	0.073561544	0.208275221	0.079749805	0.09494324	0.057319224	0.10412758	0.028985507	0.001980198	0.011667811	0.142266336	0.015337423	0.009097271	0.036792453	0.057075841	0.016116654	0.013832384	0.008880995	0.187850467	0.040800616	0.010687023	0.042519685	0.01054339	0.014655172	0.136423262	0.021804967	0.000965251	0.145145787	0.012037833	0.031152648	0.005123826	0.033947624	0.059187279	0.015454545	0.011970534	0	0.005826657	0.022988506	0.054529464	0.003710575	0.03030303	0.06986532	0.068058778	0.001879699	0.003652968	0.019748654	0.051635112	0.046222222	0.035216434	0.018333333	0.011219147	0.100624025	0.016410256	0.139792899	0.003157064	0.122033898	0.09602649	0.000896057	0.003790751	0.03427065	0.012259194	0.01816609	0.049070632	0.031222123	0.046153846	0.006843456	0.051020408	0.013449899	0.021072797	0.042528736	0.093096897	0.032727273	0.035839775	0.011328527	0.037918871	0.087597217	0.0864	0.081242025	0.022988506	0.038994801	0.040659988	0.094977169	0.042950514	0.010687023	0.032142857	0.005819593	0.01645768	0.066201354	0.012257406	0.024822695	0.004012036	0.033302498	0.067089755	0.075890985	0.011576135	0.038752363	0.019348269	0.022104332	0.000977517	0.142797841	0.073351903	0.015238095	0.012133468	0.074885845	0.054744526	0.015241321	0.046860356	0.174303259	0.002601908	0.035016287	0.004780115	0.019480519	0.004266212	0.053448276	0.040384615	0.004187605	0.091043671	0.009182736	0.014925373	0.053394355	0.052677788	0.003921569	0.023478261	0.054357204	0.117552335	0.062274368	0.061524334	0.042380523	0.005029338	0.073675497	0.006987578	0.01645768	0.023277467	0.052464229	0.042201835	0.056552962	0.030392157	0.014532243	0.072118959	0.229177183	0.017686072	0.022589053	0.025514403	0.002647838	0.024346258	0.004187605	0.084953204	0.050892857	0.004187605	0.037701975	0.038387716	0.063492063	0.006882989	0.127758913	0.032416503	0.014655172	0.319571865	0.027598896	0.013611615	0.045230263	0.024369017	0.035016287	0.036132813	0.019120459	0.021582734	0.003710575	0.003036437	0.018853103	0.044400265	0.002601908	0.117362637	0.005660377	0.001980198	0.034416826	0.014382403	0.003220612	0.014925373	0.055609756	0.027102804	0.051831993	0.073170732	0.124666667	0.042060988	0.08096013	0.080594679	0.023478261
acebutolol	0.092409241	0.062608696	1	0.19009901	0.06626506	0.152400835	0.144508671	0.181818182	0.087591241	0.185082873	0.182640145	0.042207792	0.221709007	0.21291866	0.009146341	0.125645439	0.027027027	0.058333333	0.095	0.18370607	0.254901961	0.157142857	0.206642066	0.154897494	0.145129225	0.137931034	0.060669456	0.126794258	0.199724518	0.152350081	0.208108108	0.154899895	0.159904535	0.109195402	0.090243902	0.176360225	0.06374502	0.125766871	0.142585551	0.191318328	0.096432015	0.14	0.088135593	0.327225131	0.034375	0.178431373	0.180327869	0.138564274	0.146774194	0.315920398	0.184782609	0.127494457	0.150837989	0.155021834	0.173134328	0.172468354	0.210084034	0.202970297	0.141210375	0.077429984	0.17888563	0.076246334	0.152350081	0.133991537	0.217758985	0.258064516	0.076246334	0.083333333	0.089171975	0.331506849	0.211243612	0.163636364	0.129139073	0.119180633	0.077060932	0.591370558	0.113676732	0.142156863	0.165467626	0.16713881	0.10940919	0.137457045	0.15963512	0.161585366	0.167487685	0.113513514	0.162475822	0.213186813	0.064640411	0	0.162105263	0.070140281	0.159663866	0.081206497	0.160183066	0.125766871	0.188264059	0.043478261	0.172949002	0.242258652	0.1692607	0.14084507	0.028011204	0.139325843	0.05988024	0.154308617	0.142548596	0.075718016	0.127007299	0.148571429	0.204368175	0.165	0.152272727	0.1875	0.180505415	0.130563798	0.090243902	0.146153846	0.147632312	0.111398964	0.066626287	0.157016683	0.192307692	0.134517766	0.046189376	0.125	0.039370079	0.176334107	0.115028902	0.175862069	0.207877462	0.152350081	0.191256831	0.081699346	0.176360225	0.146932953	0.176755448	0.169407895	0.166284404	0.136966127	0.153439153	0.205955335	0.162962963	0.147058824	0.110663984	0.14084507	0.194285714	0.173611111	0.082278481	0.111940299	0.130990415	0.161764706	0.171334432	0.161839864	0.069655172	0.18877551	0.217857143	0.088135593	0.242966752	0.143863179	0.115151515	0.081287045	0.195754717	0.132165605	0.059090909	0.092838196	0.205020921	0.149700599	0.10693302	0.1875	0.165811966	0.193430657	0.074152542	0.08372093	0.215827338	0.15600624	0.161333333	0.097142857	0.18079096	0.152272727	0.095531587	0.15503876	0.143086817	0.141891892	0.24137931	0.14527027	0.105566219	0.292168675	0.143529412	0.036363636	0.185365854	0.145285935	0.091603053	0.211864407	0.185552408	0.163265306	0.207762557	0.130563798	0.119180633	0.113513514	0.199546485	0.010600707	0.100732601	0.039534884	0.1796875	0.028011204	0.16023166	0.140435835	0.14893617	0.134920635	0.159663866	0.142599278	0.2	0.122093023	0.144660194	0	0.066445183	0.176360225	0.049081365	0.19478738	0.113022113	0.170157068	0.185676393	0.190140845	0.226666667	0.064516129	0.163636364	0.111578947	0.150621118	0.152061856	0.217983651	0.049689441	0.075471698	0.338842975	0.138248848	0.120762712	0.197674419	0.254545455	0.129139073	0.099868594	0.148351648	0.126782884	0.194395797	0.162637363	0.119642857	0.173913043	0.152272727	0.1894061	0.267692308	0.160087719	0.019607843	0.024137931	0.194202899	0.161849711	0.130563798	0.274336283	0.174157303	0.252688172	0.154811715	0.342342342	0.072100313	0.141935484	0.150617284	0.118446602	0.193199382	0.030898876	0.156334232	0.134670487	0.070224719	0.147783251	0.176360225	0.069825436	0.167927383	0.153225806	0.105953582	0.228828829	0.131428571	0.237237237	0.245700246	0.153550864	0.145228216	0.161290323	0.183908046	0.224537037	0.186098655	0.177892919	0.119777159	0.102040816	0.177257525	0.106145251	0.13740458	0.170854271	0.206371191	0.127218935	0.103225806	0.165991903	0.25840708	0.260115607	0.117241379	0.089171975	0.235981308	0.176767677	0.064379337	0.192941176	0.137199434	0.220338983	0.090322581	0.210526316	0.21291866	0.13559322	0.139325843	0.128787879	0.144761905	0.102798982	0.176334107	0.089463221	0.19009901	0.148626817	0.187096774	0.1875	0.165	0.207142857	0.162475822	0.109734513	0.066445183	0.125	0.092909535	0.133928571	0.117489987	0.366242038	0.161290323	0.145021645	0.138248848	0.082344731	0.112121212	0.190954774	0.155477032	0.178431373	0.206827309	0.157894737	0.182539683	0.136094675	0.170353982	0.133819951	0.28285078	0.342342342	0.107023411	0.050505051	0.078864353	0.122615804	0.1	0.193199382	0.207877462	0.210084034	0.108609272	0.231404959	0.181063123	0.146226415	0.1894061	0.216091954	0.250388802	0.081364829	0.073239437	0.156097561	0.126031508	0.209219858	0.188365651	0.153465347	0.093854749	0.173611111	0.25210084	0.21038961	0.163636364	0.170305677	0.061640066	0.128571429	0.121235521	0.037254902	0.160183066	0.194871795	0.005882353	0.21633888	0.188963211	0.093645485	0.123726346	0.211864407	0.146218487	0.075657895	0.175510204	0.229551451	0.108348135	0.202821869	0.151408451	0.211111111	0.161290323	0.207142857	0.097269625	0.120044053	0.073099415	0.070007369	0.141891892	0.155477032	0.121681416	0.134670487	0.271634615	0.221311475	0.131926121	0.003030303	0.167487685	0.168356998	0.120762712	0.110512129	0.135514019	0.13610586	0.19295302	0.118644068	0.188365651	0.133819951	0.192224622	0.041067762	0.206840391	0.176972281	0.142378559	0.179936306	0.055921053	0.13559322	0.117100372	0.222429907	0.161634103	0.056737589	0.117948718	0.092672414	0.14084507	0.168202765	0.197092084	0.162679426	0.215	0.111842105	0.18404908	0.213043478	0.144508671	0.023612112	0.093167702	0.194871795	0.158501441	0.050505051	0.067368421	0.120067644	0.120481928	0.125676488	0.099236641	0.196832579	0.161016949	0.15	0.140306122	0.135416667	0.25257732	0.11550152	0.103873239	0.047950132	0.066445183	0.14893617	0.060897436	0.201612903	0.201421801	0.052606747	0.093896714	0.225714286	0.047468354	0.130232558	0.085889571	0.048341643	0.176755448	0.118644068	0.149305556	0.195754717	0.176755448	0.147505423	0.410094637	0.105968331	0.146226415	0.142585551	0.061281337	0.140957447	0.116740088	0.131147541	0.183908046	0.165198238	0.18061674	0.159459459	0.168269231	0.159869494	0.188764045	0.095975232	0.21291866	0.140495868	0.104931794	0.10940919	0.157142857	0.205955335	0.116033755	0.142076503	0.167597765	0.142076503	0.140957447	0.176258993	0.191815857	0.119205298	0.02972973	0.111940299	0.153961136	0.035190616	0.1376	0.067368421	0.158953722	0.147783251	0.142156863	0.113684211	0.14500684	0.192941176	0.145021645	0.162679426	0.170454545	0.150214592	0.011428571	0.105116796	0.158054711	0.165517241	0.069908815	0.161038961	0.143222506	0.171539961	0.149659864	0.226530612	0.086013463	0.189189189	0.173803526	0.144444444	0	0.142076503	0.136762861	0.092134831	0.094736842	0.185628743	0.06875	0.154061625	0.160087719	0.092979127	0.165467626	0.170454545	0.198324022	0.149659864	0.059563203	0.199292453	0.038834951	0.117547807	0.150485437	0.134228188
